id,"text_code",term_id,frequency,"language","create_time"
15938,"107-1_B01101A1_01",124,2,"CH","2020-05-12 23:39:13"
15939,"107-1_B01101A1_01",649,2,"CH","2020-05-12 23:39:13"
15940,"107-1_B01101A1_01",681,1,"CH","2020-05-12 23:39:13"
15941,"107-1_B01101A1_01",902,1,"CH","2020-05-12 23:39:13"
15942,"107-1_B01101A1_01",1115,1,"CH","2020-05-12 23:39:13"
15943,"107-1_B01101A1_01",1206,1,"CH","2020-05-12 23:39:13"
15944,"107-1_B01101A1_01",1242,6,"CH","2020-05-12 23:39:13"
15945,"107-1_B01101A1_01",1261,7,"CH","2020-05-12 23:39:13"
15946,"107-1_B01101B0_01",654,1,"CH","2020-05-12 23:39:13"
15947,"107-1_B01101B0_01",953,1,"CH","2020-05-12 23:39:13"
15948,"107-1_B01101B0_01",1242,1,"CH","2020-05-12 23:39:13"
15949,"107-1_B01101B0_01",1261,1,"CH","2020-05-12 23:39:13"
15950,"107-1_B01101B1_01",120,1,"CH","2020-05-12 23:39:13"
15951,"107-1_B01101B1_01",681,1,"CH","2020-05-12 23:39:13"
15952,"107-1_B01101B1_01",902,1,"CH","2020-05-12 23:39:13"
15953,"107-1_B01101B1_01",1242,1,"CH","2020-05-12 23:39:13"
15954,"107-1_B01101B1_01",1261,1,"CH","2020-05-12 23:39:13"
15955,"107-1_B01101B1_05",1242,1,"CH","2020-05-12 23:39:13"
15956,"107-1_B01101B1_05",1261,1,"CH","2020-05-12 23:39:13"
15957,"107-1_B01101C0_01",1242,1,"CH","2020-05-12 23:39:13"
15958,"107-1_B01101C0_02",1242,1,"CH","2020-05-12 23:39:13"
15959,"107-1_B01101C0_03",1242,2,"CH","2020-05-12 23:39:13"
15960,"107-1_B01101C0_03",1261,2,"CH","2020-05-12 23:39:13"
15961,"107-1_B0110300_01",399,1,"CH","2020-05-12 23:39:13"
15962,"107-1_B0110300_01",648,1,"CH","2020-05-12 23:39:13"
15963,"107-1_B0110300_01",649,1,"CH","2020-05-12 23:39:13"
15964,"107-1_B0110300_01",681,2,"CH","2020-05-12 23:39:13"
15965,"107-1_B0110300_01",803,1,"CH","2020-05-12 23:39:13"
15966,"107-1_B0110300_01",902,2,"CH","2020-05-12 23:39:13"
15967,"107-1_B0110300_01",932,1,"CH","2020-05-12 23:39:13"
15968,"107-1_B0110300_01",1261,5,"CH","2020-05-12 23:39:13"
15969,"107-1_B0110300_02",399,1,"CH","2020-05-12 23:39:13"
15970,"107-1_B0110300_02",648,1,"CH","2020-05-12 23:39:13"
15971,"107-1_B0110300_02",649,1,"CH","2020-05-12 23:39:13"
15972,"107-1_B0110300_02",681,2,"CH","2020-05-12 23:39:13"
15973,"107-1_B0110300_02",803,1,"CH","2020-05-12 23:39:13"
15974,"107-1_B0110300_02",902,2,"CH","2020-05-12 23:39:13"
15975,"107-1_B0110300_02",932,1,"CH","2020-05-12 23:39:13"
15976,"107-1_B0110300_02",1261,5,"CH","2020-05-12 23:39:13"
15977,"107-1_B01106A1_01",44,1,"CH","2020-05-12 23:39:13"
15978,"107-1_B01106A1_01",118,1,"CH","2020-05-12 23:39:13"
15979,"107-1_B01106A1_01",399,1,"CH","2020-05-12 23:39:13"
15980,"107-1_B01106A1_01",649,2,"CH","2020-05-12 23:39:13"
15981,"107-1_B01106A1_01",654,2,"CH","2020-05-12 23:39:13"
15982,"107-1_B01106A1_01",657,1,"CH","2020-05-12 23:39:13"
15983,"107-1_B01106A1_01",803,1,"CH","2020-05-12 23:39:13"
15984,"107-1_B01106A1_01",932,1,"CH","2020-05-12 23:39:13"
15985,"107-1_B01106A1_01",1242,12,"CH","2020-05-12 23:39:13"
15986,"107-1_B01106A1_02",44,1,"CH","2020-05-12 23:39:13"
15987,"107-1_B01106A1_02",118,1,"CH","2020-05-12 23:39:13"
15988,"107-1_B01106A1_02",399,1,"CH","2020-05-12 23:39:13"
15989,"107-1_B01106A1_02",649,2,"CH","2020-05-12 23:39:13"
15990,"107-1_B01106A1_02",654,2,"CH","2020-05-12 23:39:13"
15991,"107-1_B01106A1_02",657,1,"CH","2020-05-12 23:39:13"
15992,"107-1_B01106A1_02",803,1,"CH","2020-05-12 23:39:13"
15993,"107-1_B01106A1_02",932,1,"CH","2020-05-12 23:39:13"
15994,"107-1_B01106A1_02",1242,12,"CH","2020-05-12 23:39:13"
15995,"107-1_B01106B1_05",134,1,"CH","2020-05-12 23:39:13"
15996,"107-1_B01106B1_06",134,1,"CH","2020-05-12 23:39:13"
15997,"107-1_B01106B1_07",649,2,"CH","2020-05-12 23:39:13"
15998,"107-1_B01106B1_07",654,2,"CH","2020-05-12 23:39:13"
15999,"107-1_B01106B1_07",657,1,"CH","2020-05-12 23:39:13"
16000,"107-1_B01106B1_07",1242,2,"CH","2020-05-12 23:39:13"
16001,"107-1_B01106B1_07",1261,3,"CH","2020-05-12 23:39:13"
16002,"107-1_B01106C0_02",649,2,"CH","2020-05-12 23:39:13"
16003,"107-1_B01106C0_02",654,2,"CH","2020-05-12 23:39:13"
16004,"107-1_B01106C0_02",657,1,"CH","2020-05-12 23:39:13"
16005,"107-1_B01106C0_02",1242,2,"CH","2020-05-12 23:39:13"
16006,"107-1_B01106C0_02",1261,3,"CH","2020-05-12 23:39:13"
16007,"107-1_B01106C0_04",649,2,"CH","2020-05-12 23:39:13"
16008,"107-1_B01106C0_04",654,2,"CH","2020-05-12 23:39:13"
16009,"107-1_B01106C0_04",657,1,"CH","2020-05-12 23:39:13"
16010,"107-1_B01106C0_04",1242,2,"CH","2020-05-12 23:39:13"
16011,"107-1_B01106C0_04",1261,3,"CH","2020-05-12 23:39:13"
16012,"107-1_B01106C0_06",649,2,"CH","2020-05-12 23:39:13"
16013,"107-1_B01106C0_06",654,2,"CH","2020-05-12 23:39:13"
16014,"107-1_B01106C0_06",657,1,"CH","2020-05-12 23:39:13"
16015,"107-1_B01106C0_06",1242,2,"CH","2020-05-12 23:39:13"
16016,"107-1_B01106C0_06",1261,3,"CH","2020-05-12 23:39:13"
16017,"107-1_B01106C0_07",649,2,"CH","2020-05-12 23:39:13"
16018,"107-1_B01106C0_07",654,2,"CH","2020-05-12 23:39:13"
16019,"107-1_B01106C0_07",657,1,"CH","2020-05-12 23:39:13"
16020,"107-1_B01106C0_07",1242,2,"CH","2020-05-12 23:39:13"
16021,"107-1_B01106C0_07",1261,3,"CH","2020-05-12 23:39:13"
16022,"107-1_B0110800_01",649,3,"CH","2020-05-12 23:39:13"
16023,"107-1_B0110800_01",654,3,"CH","2020-05-12 23:39:13"
16024,"107-1_B0110800_01",657,1,"CH","2020-05-12 23:39:13"
16025,"107-1_B0110800_01",1261,5,"CH","2020-05-12 23:39:13"
16026,"107-1_B0110800_02",649,3,"CH","2020-05-12 23:39:13"
16027,"107-1_B0110800_02",654,3,"CH","2020-05-12 23:39:13"
16028,"107-1_B0110800_02",657,1,"CH","2020-05-12 23:39:13"
16029,"107-1_B0110800_02",1261,5,"CH","2020-05-12 23:39:13"
16030,"107-1_B0110800_03",649,3,"CH","2020-05-12 23:39:13"
16031,"107-1_B0110800_03",654,3,"CH","2020-05-12 23:39:13"
16032,"107-1_B0110800_03",657,1,"CH","2020-05-12 23:39:13"
16033,"107-1_B0110800_03",1261,5,"CH","2020-05-12 23:39:13"
16034,"107-1_B0110800_04",399,1,"CH","2020-05-12 23:39:13"
16035,"107-1_B0110800_04",648,1,"CH","2020-05-12 23:39:13"
16036,"107-1_B0110800_04",649,1,"CH","2020-05-12 23:39:13"
16037,"107-1_B0110800_04",681,2,"CH","2020-05-12 23:39:13"
16038,"107-1_B0110800_04",803,1,"CH","2020-05-12 23:39:13"
16039,"107-1_B0110800_04",902,2,"CH","2020-05-12 23:39:13"
16040,"107-1_B0110800_04",932,1,"CH","2020-05-12 23:39:13"
16041,"107-1_B0110800_04",1261,5,"CH","2020-05-12 23:39:13"
16042,"107-1_B0110800_05",399,1,"CH","2020-05-12 23:39:13"
16043,"107-1_B0110800_05",648,1,"CH","2020-05-12 23:39:13"
16044,"107-1_B0110800_05",649,1,"CH","2020-05-12 23:39:13"
16045,"107-1_B0110800_05",681,2,"CH","2020-05-12 23:39:13"
16046,"107-1_B0110800_05",803,1,"CH","2020-05-12 23:39:13"
16047,"107-1_B0110800_05",902,2,"CH","2020-05-12 23:39:13"
16048,"107-1_B0110800_05",932,1,"CH","2020-05-12 23:39:13"
16049,"107-1_B0110800_05",1261,5,"CH","2020-05-12 23:39:13"
16050,"107-1_B0115000",118,2,"CH","2020-05-12 23:39:13"
16051,"107-1_B0115000",151,1,"CH","2020-05-12 23:39:13"
16052,"107-1_B0115000",649,1,"CH","2020-05-12 23:39:13"
16053,"107-1_B0115000",654,4,"CH","2020-05-12 23:39:13"
16054,"107-1_B0115000",1115,1,"CH","2020-05-12 23:39:13"
16055,"107-1_B0115000",1206,1,"CH","2020-05-12 23:39:13"
16056,"107-1_B0115020",654,4,"CH","2020-05-12 23:39:13"
16057,"107-1_B0115020",657,1,"CH","2020-05-12 23:39:13"
16058,"107-1_B0116900",269,2,"CH","2020-05-12 23:39:13"
16059,"107-1_B0116900",277,1,"CH","2020-05-12 23:39:13"
16060,"107-1_B0116900",654,2,"CH","2020-05-12 23:39:13"
16061,"107-1_B0116900",655,1,"CH","2020-05-12 23:39:13"
16062,"107-1_B0116900",760,1,"CH","2020-05-12 23:39:13"
16063,"107-1_B0116900",1377,1,"CH","2020-05-12 23:39:13"
16064,"107-1_B0117210",581,1,"CH","2020-05-12 23:39:13"
16065,"107-1_B0117210",652,1,"CH","2020-05-12 23:39:13"
16066,"107-1_B0117210",742,1,"CH","2020-05-12 23:39:13"
16067,"107-1_B0117210",844,1,"CH","2020-05-12 23:39:13"
16068,"107-1_B0117210",1130,1,"CH","2020-05-12 23:39:13"
16069,"107-1_B0117210",1139,1,"CH","2020-05-12 23:39:13"
16070,"107-1_B0117210",1174,1,"CH","2020-05-12 23:39:13"
16071,"107-1_B0117210",1233,1,"CH","2020-05-12 23:39:13"
16072,"107-1_B0117500",29,1,"CH","2020-05-12 23:39:13"
16073,"107-1_B0117500",555,1,"CH","2020-05-12 23:39:13"
16074,"107-1_B0117500",682,1,"CH","2020-05-12 23:39:13"
16075,"107-1_B0117500",710,1,"CH","2020-05-12 23:39:13"
16076,"107-1_B0121130",649,2,"CH","2020-05-12 23:39:13"
16077,"107-1_B0121130",654,2,"CH","2020-05-12 23:39:13"
16078,"107-1_B0121130",1030,2,"CH","2020-05-12 23:39:13"
16079,"107-1_B0121200",118,2,"CH","2020-05-12 23:39:13"
16080,"107-1_B0121200",343,1,"CH","2020-05-12 23:39:13"
16081,"107-1_B0121200",732,1,"CH","2020-05-12 23:39:13"
16082,"107-1_B0122120",648,1,"CH","2020-05-12 23:39:13"
16083,"107-1_B0122120",1242,4,"CH","2020-05-12 23:39:13"
16084,"107-1_B0122130",654,1,"CH","2020-05-12 23:39:13"
16085,"107-1_B0122130",1242,4,"CH","2020-05-12 23:39:13"
16086,"107-1_B0123220",53,1,"CH","2020-05-12 23:39:13"
16087,"107-1_B0123220",124,1,"CH","2020-05-12 23:39:13"
16088,"107-1_B0123220",399,10,"CH","2020-05-12 23:39:13"
16089,"107-1_B0123220",416,1,"CH","2020-05-12 23:39:13"
16090,"107-1_B0123220",803,10,"CH","2020-05-12 23:39:13"
16091,"107-1_B0123220",932,10,"CH","2020-05-12 23:39:13"
16092,"107-1_B0123220",1205,1,"CH","2020-05-12 23:39:13"
16093,"107-1_B0125030",68,1,"CH","2020-05-12 23:39:13"
16094,"107-1_B0125030",120,1,"CH","2020-05-12 23:39:13"
16095,"107-1_B0125030",179,1,"CH","2020-05-12 23:39:13"
16096,"107-1_B0125030",389,1,"CH","2020-05-12 23:39:13"
16097,"107-1_B0125030",493,1,"CH","2020-05-12 23:39:13"
16098,"107-1_B0125030",507,1,"CH","2020-05-12 23:39:13"
16099,"107-1_B0125030",654,4,"CH","2020-05-12 23:39:13"
16100,"107-1_B0125030",657,1,"CH","2020-05-12 23:39:13"
16101,"107-1_B0125030",659,1,"CH","2020-05-12 23:39:13"
16102,"107-1_B0125030",952,1,"CH","2020-05-12 23:39:13"
16103,"107-1_B0125030",987,1,"CH","2020-05-12 23:39:13"
16104,"107-1_B0125030",1261,11,"CH","2020-05-12 23:39:13"
16105,"107-1_B0125030",1265,1,"CH","2020-05-12 23:39:13"
16106,"107-1_B0125030",1387,1,"CH","2020-05-12 23:39:13"
16107,"107-1_B0125030",1401,1,"CH","2020-05-12 23:39:13"
16108,"107-1_B0132310",53,1,"CH","2020-05-12 23:39:13"
16109,"107-1_B0132310",124,1,"CH","2020-05-12 23:39:13"
16110,"107-1_B0132310",399,1,"CH","2020-05-12 23:39:13"
16111,"107-1_B0132310",654,1,"CH","2020-05-12 23:39:13"
16112,"107-1_B0132310",803,1,"CH","2020-05-12 23:39:13"
16113,"107-1_B0132310",932,1,"CH","2020-05-12 23:39:13"
16114,"107-1_B0132310",1093,1,"CH","2020-05-12 23:39:13"
16115,"107-1_B0132310",1242,7,"CH","2020-05-12 23:39:13"
16116,"107-1_B0132320_01",649,2,"CH","2020-05-12 23:39:13"
16117,"107-1_B0132320_01",654,2,"CH","2020-05-12 23:39:13"
16118,"107-1_B0132320_01",657,2,"CH","2020-05-12 23:39:13"
16119,"107-1_B0132320_01",1242,2,"CH","2020-05-12 23:39:13"
16120,"107-1_B0132410_01",53,1,"CH","2020-05-12 23:39:13"
16121,"107-1_B0132410_01",124,1,"CH","2020-05-12 23:39:13"
16122,"107-1_B0132410_01",161,1,"CH","2020-05-12 23:39:13"
16123,"107-1_B0132410_01",648,1,"CH","2020-05-12 23:39:13"
16124,"107-1_B0132410_01",1261,4,"CH","2020-05-12 23:39:13"
16125,"107-1_B0132410_02",53,1,"CH","2020-05-12 23:39:13"
16126,"107-1_B0132410_02",120,1,"CH","2020-05-12 23:39:13"
16127,"107-1_B0132410_02",124,1,"CH","2020-05-12 23:39:13"
16128,"107-1_B0132410_02",399,1,"CH","2020-05-12 23:39:13"
16129,"107-1_B0132410_02",648,1,"CH","2020-05-12 23:39:13"
16130,"107-1_B0132410_02",803,1,"CH","2020-05-12 23:39:13"
16131,"107-1_B0132410_02",932,1,"CH","2020-05-12 23:39:13"
16132,"107-1_B0132410_02",1261,7,"CH","2020-05-12 23:39:13"
16133,"107-1_B0132420_01",53,1,"CH","2020-05-12 23:39:13"
16134,"107-1_B0132420_01",120,2,"CH","2020-05-12 23:39:13"
16135,"107-1_B0132420_01",124,1,"CH","2020-05-12 23:39:13"
16136,"107-1_B0132420_01",399,3,"CH","2020-05-12 23:39:13"
16137,"107-1_B0132420_01",648,2,"CH","2020-05-12 23:39:13"
16138,"107-1_B0132420_01",649,3,"CH","2020-05-12 23:39:13"
16139,"107-1_B0132420_01",654,2,"CH","2020-05-12 23:39:13"
16140,"107-1_B0132420_01",803,3,"CH","2020-05-12 23:39:13"
16141,"107-1_B0132420_01",932,3,"CH","2020-05-12 23:39:13"
16142,"107-1_B0132420_01",1261,10,"CH","2020-05-12 23:39:13"
16143,"107-1_B0132420_02",53,1,"CH","2020-05-12 23:39:13"
16144,"107-1_B0132420_02",120,2,"CH","2020-05-12 23:39:13"
16145,"107-1_B0132420_02",124,1,"CH","2020-05-12 23:39:13"
16146,"107-1_B0132420_02",399,3,"CH","2020-05-12 23:39:13"
16147,"107-1_B0132420_02",648,2,"CH","2020-05-12 23:39:13"
16148,"107-1_B0132420_02",649,2,"CH","2020-05-12 23:39:13"
16149,"107-1_B0132420_02",654,2,"CH","2020-05-12 23:39:13"
16150,"107-1_B0132420_02",803,3,"CH","2020-05-12 23:39:13"
16151,"107-1_B0132420_02",932,3,"CH","2020-05-12 23:39:13"
16152,"107-1_B0132420_02",1261,13,"CH","2020-05-12 23:39:13"
16153,"107-1_B0132420_03",53,1,"CH","2020-05-12 23:39:13"
16154,"107-1_B0132420_03",120,2,"CH","2020-05-12 23:39:13"
16155,"107-1_B0132420_03",124,1,"CH","2020-05-12 23:39:13"
16156,"107-1_B0132420_03",399,3,"CH","2020-05-12 23:39:13"
16157,"107-1_B0132420_03",648,2,"CH","2020-05-12 23:39:13"
16158,"107-1_B0132420_03",649,2,"CH","2020-05-12 23:39:13"
16159,"107-1_B0132420_03",654,2,"CH","2020-05-12 23:39:13"
16160,"107-1_B0132420_03",803,3,"CH","2020-05-12 23:39:13"
16161,"107-1_B0132420_03",932,3,"CH","2020-05-12 23:39:13"
16162,"107-1_B0132420_03",1261,13,"CH","2020-05-12 23:39:13"
16163,"107-1_B0134000",649,1,"CH","2020-05-12 23:39:13"
16164,"107-1_B0134000",654,1,"CH","2020-05-12 23:39:13"
16165,"107-1_B0140010_02",654,1,"CH","2020-05-12 23:39:13"
16166,"107-1_B0140010_03",654,1,"CH","2020-05-12 23:39:13"
16167,"107-1_B0141010",343,1,"CH","2020-05-12 23:39:13"
16168,"107-1_B0141010",732,1,"CH","2020-05-12 23:39:13"
16169,"107-1_B0141010",1242,1,"CH","2020-05-12 23:39:13"
16170,"107-1_B0149100_01",654,2,"CH","2020-05-12 23:39:13"
16171,"107-1_B0149100_02",654,2,"CH","2020-05-12 23:39:13"
16172,"107-1_B0149100_03",654,2,"CH","2020-05-12 23:39:13"
16173,"107-1_B0149100_04",654,1,"CH","2020-05-12 23:39:13"
16174,"107-1_B0149100_06",654,2,"CH","2020-05-12 23:39:13"
16175,"107-1_B0149100_10",134,1,"CH","2020-05-12 23:39:13"
16176,"107-1_B0149100_10",134,1,"CH","2020-05-12 23:39:13"
16177,"107-1_B0149100_11",654,2,"CH","2020-05-12 23:39:13"
16178,"107-1_B0149100_12",654,2,"CH","2020-05-12 23:39:13"
16179,"107-1_B0149100_13",654,2,"CH","2020-05-12 23:39:13"
16180,"107-1_B0149100_14",654,2,"CH","2020-05-12 23:39:13"
16181,"107-1_B0149100_15",1261,2,"CH","2020-05-12 23:39:13"
16182,"107-1_B0149100_16",654,2,"CH","2020-05-12 23:39:13"
16183,"107-1_B0149100_17",654,2,"CH","2020-05-12 23:39:13"
16184,"107-1_B0149100_18",654,2,"CH","2020-05-12 23:39:13"
16185,"107-1_B0149100_19",654,2,"CH","2020-05-12 23:39:13"
16186,"107-1_B0149100_20",654,2,"CH","2020-05-12 23:39:13"
16187,"107-1_B0149100_21",654,2,"CH","2020-05-12 23:39:13"
16188,"107-1_B0149100_22",654,2,"CH","2020-05-12 23:39:13"
16189,"107-1_B0149100_23",654,2,"CH","2020-05-12 23:39:13"
16190,"107-1_B0149100_24",654,2,"CH","2020-05-12 23:39:13"
16191,"107-1_B0149100_25",654,2,"CH","2020-05-12 23:39:13"
16192,"107-1_B0149100_26",654,2,"CH","2020-05-12 23:39:13"
16193,"107-1_B0149100_27",654,2,"CH","2020-05-12 23:39:13"
16194,"107-1_B0149100_30",654,2,"CH","2020-05-12 23:39:13"
16195,"107-1_B0149100_31",654,2,"CH","2020-05-12 23:39:13"
16196,"107-1_B0149100_32",654,2,"CH","2020-05-12 23:39:13"
16197,"107-1_B0149100_33",654,2,"CH","2020-05-12 23:39:13"
16198,"107-1_B0149100_34",654,2,"CH","2020-05-12 23:39:13"
16199,"107-1_B0149100_36",654,2,"CH","2020-05-12 23:39:13"
16200,"107-1_B0149100_37",654,2,"CH","2020-05-12 23:39:13"
16201,"107-1_B0149100_38",654,2,"CH","2020-05-12 23:39:13"
16202,"107-1_B0149100_41",654,2,"CH","2020-05-12 23:39:13"
16203,"107-1_B0149100_42",654,2,"CH","2020-05-12 23:39:13"
16204,"107-1_B0149100_43",654,2,"CH","2020-05-12 23:39:13"
16205,"107-1_B0149100_44",654,2,"CH","2020-05-12 23:39:13"
16206,"107-1_B0149100_45",654,2,"CH","2020-05-12 23:39:13"
16207,"107-1_B0149100_46",654,2,"CH","2020-05-12 23:39:13"
16208,"107-1_B0149100_47",654,2,"CH","2020-05-12 23:39:13"
16209,"107-1_B0149100_50",654,2,"CH","2020-05-12 23:39:13"
16210,"107-1_B0149100_51",654,2,"CH","2020-05-12 23:39:13"
16211,"107-1_B0149100_52",654,2,"CH","2020-05-12 23:39:13"
16212,"107-1_B0149100_53",654,2,"CH","2020-05-12 23:39:13"
16213,"107-1_B0149100_55",654,2,"CH","2020-05-12 23:39:13"
16214,"107-1_B0149100_56",654,2,"CH","2020-05-12 23:39:13"
16215,"107-1_B0149100_57",654,2,"CH","2020-05-12 23:39:13"
16216,"107-1_B0149100_60",654,2,"CH","2020-05-12 23:39:13"
16217,"107-1_B0149100_61",654,2,"CH","2020-05-12 23:39:13"
16218,"107-1_B0149100_63",654,2,"CH","2020-05-12 23:39:13"
16219,"107-1_B0149100_64",654,2,"CH","2020-05-12 23:39:13"
16220,"107-1_B0149100_65",654,2,"CH","2020-05-12 23:39:13"
16221,"107-1_B0149100_66",654,2,"CH","2020-05-12 23:39:13"
16222,"107-1_B0200330",47,1,"CH","2020-05-12 23:39:13"
16223,"107-1_B0200330",277,1,"CH","2020-05-12 23:39:13"
16224,"107-1_B0200330",399,2,"CH","2020-05-12 23:39:13"
16225,"107-1_B0200330",450,1,"CH","2020-05-12 23:39:13"
16226,"107-1_B0200330",481,1,"CH","2020-05-12 23:39:13"
16227,"107-1_B0200330",555,8,"CH","2020-05-12 23:39:13"
16228,"107-1_B0200330",581,1,"CH","2020-05-12 23:39:13"
16229,"107-1_B0200330",652,1,"CH","2020-05-12 23:39:13"
16230,"107-1_B0200330",710,8,"CH","2020-05-12 23:39:13"
16231,"107-1_B0200330",742,1,"CH","2020-05-12 23:39:13"
16232,"107-1_B0200330",760,1,"CH","2020-05-12 23:39:13"
16233,"107-1_B0200330",803,2,"CH","2020-05-12 23:39:13"
16234,"107-1_B0200330",932,2,"CH","2020-05-12 23:39:13"
16235,"107-1_B0200330",1251,1,"CH","2020-05-12 23:39:13"
16236,"107-1_B0200330",1261,1,"CH","2020-05-12 23:39:13"
16237,"107-1_B0200330",1377,1,"CH","2020-05-12 23:39:13"
16238,"107-1_B0210010",654,4,"CH","2020-05-12 23:39:13"
16239,"107-1_B0211010_02",81,7,"CH","2020-05-12 23:39:13"
16240,"107-1_B0211010_02",120,16,"CH","2020-05-12 23:39:13"
16241,"107-1_B0211010_02",183,2,"CH","2020-05-12 23:39:13"
16242,"107-1_B0211010_02",186,1,"CH","2020-05-12 23:39:13"
16243,"107-1_B0211010_02",399,1,"CH","2020-05-12 23:39:13"
16244,"107-1_B0211010_02",467,1,"CH","2020-05-12 23:39:13"
16245,"107-1_B0211010_02",693,1,"CH","2020-05-12 23:39:13"
16246,"107-1_B0211010_02",755,1,"CH","2020-05-12 23:39:13"
16247,"107-1_B0211010_02",803,1,"CH","2020-05-12 23:39:13"
16248,"107-1_B0211010_02",932,1,"CH","2020-05-12 23:39:13"
16249,"107-1_B0211010_02",1233,1,"CH","2020-05-12 23:39:13"
16250,"107-1_B0220201",1319,1,"CH","2020-05-12 23:39:13"
16251,"107-1_B0220301",120,1,"CH","2020-05-12 23:39:13"
16252,"107-1_B0220301",183,2,"CH","2020-05-12 23:39:13"
16253,"107-1_B0220301",547,1,"CH","2020-05-12 23:39:13"
16254,"107-1_B0220301",649,3,"CH","2020-05-12 23:39:13"
16255,"107-1_B0220301",654,3,"CH","2020-05-12 23:39:13"
16256,"107-1_B0220301",657,1,"CH","2020-05-12 23:39:13"
16257,"107-1_B0220301",1115,1,"CH","2020-05-12 23:39:13"
16258,"107-1_B0220301",1206,1,"CH","2020-05-12 23:39:13"
16259,"107-1_B0220301",1265,16,"CH","2020-05-12 23:39:13"
16260,"107-1_B0230000",654,1,"CH","2020-05-12 23:39:13"
16261,"107-1_B0230000",922,1,"CH","2020-05-12 23:39:13"
16262,"107-1_B0240000_01",654,1,"CH","2020-05-12 23:39:13"
16263,"107-1_B0240000_02",654,1,"CH","2020-05-12 23:39:13"
16264,"107-1_B0240000_02",922,1,"CH","2020-05-12 23:39:13"
16265,"107-1_B0240000_03",654,1,"CH","2020-05-12 23:39:13"
16266,"107-1_B0241010_02",654,1,"CH","2020-05-12 23:39:13"
16267,"107-1_B0241010_03",654,1,"CH","2020-05-12 23:39:13"
16268,"107-1_B0241010_04",654,1,"CH","2020-05-12 23:39:13"
16269,"107-1_B0241010_11",654,1,"CH","2020-05-12 23:39:13"
16270,"107-1_B0241010_12",654,1,"CH","2020-05-12 23:39:13"
16271,"107-1_B0241010_14",654,1,"CH","2020-05-12 23:39:13"
16272,"107-1_B0241010_15",654,1,"CH","2020-05-12 23:39:13"
16273,"107-1_B0241010_16",654,1,"CH","2020-05-12 23:39:13"
16274,"107-1_B0241010_17",654,1,"CH","2020-05-12 23:39:13"
16275,"107-1_B0241010_19",654,1,"CH","2020-05-12 23:39:13"
16276,"107-1_B0241010_21",654,1,"CH","2020-05-12 23:39:13"
16277,"107-1_B0241010_22",654,1,"CH","2020-05-12 23:39:13"
16278,"107-1_B0241010_25",654,1,"CH","2020-05-12 23:39:13"
16279,"107-1_B0241010_27",654,1,"CH","2020-05-12 23:39:13"
16280,"107-1_B0241010_28",654,1,"CH","2020-05-12 23:39:13"
16281,"107-1_B21D0100",654,1,"CH","2020-05-12 23:39:13"
16282,"107-1_B21D0100",655,1,"CH","2020-05-12 23:39:13"
16283,"107-1_B21D0100",657,1,"CH","2020-05-12 23:39:13"
16284,"107-1_B21M0200",654,1,"CH","2020-05-12 23:39:13"
16285,"107-1_B21M0330",649,1,"CH","2020-05-12 23:39:13"
16286,"107-1_B21M0330",654,4,"CH","2020-05-12 23:39:13"
16287,"107-1_B21M0380",1030,1,"CH","2020-05-12 23:39:13"
16288,"107-1_B21M0460",654,3,"CH","2020-05-12 23:39:13"
16289,"107-1_B21M0460",657,1,"CH","2020-05-12 23:39:13"
16290,"107-1_B21M0470",654,2,"CH","2020-05-12 23:39:13"
16291,"107-1_B21M0480",53,2,"CH","2020-05-12 23:39:13"
16292,"107-1_B21M0480",124,2,"CH","2020-05-12 23:39:13"
16293,"107-1_B21M0480",654,7,"CH","2020-05-12 23:39:13"
16294,"107-1_B21M0480",1028,1,"CH","2020-05-12 23:39:13"
16295,"107-1_B21M0480",1242,1,"CH","2020-05-12 23:39:13"
16296,"107-1_B21M0490",1242,4,"CH","2020-05-12 23:39:13"
16297,"107-1_B21M0530",649,2,"CH","2020-05-12 23:39:13"
16298,"107-1_B21M0530",654,4,"CH","2020-05-12 23:39:13"
16299,"107-1_B21M0540",581,1,"CH","2020-05-12 23:39:13"
16300,"107-1_B21M0540",649,1,"CH","2020-05-12 23:39:13"
16301,"107-1_B21M0540",652,1,"CH","2020-05-12 23:39:13"
16302,"107-1_B21M0540",654,4,"CH","2020-05-12 23:39:13"
16303,"107-1_B21M0540",742,1,"CH","2020-05-12 23:39:13"
16304,"107-1_B21M0540",1242,2,"CH","2020-05-12 23:39:13"
16305,"107-1_B21M0550",47,9,"CH","2020-05-12 23:39:13"
16306,"107-1_B21M0550",186,1,"CH","2020-05-12 23:39:13"
16307,"107-1_B21M0550",389,1,"CH","2020-05-12 23:39:13"
16308,"107-1_B21M0550",574,1,"CH","2020-05-12 23:39:13"
16309,"107-1_B21M0550",646,1,"CH","2020-05-12 23:39:13"
16310,"107-1_B21M0550",649,3,"CH","2020-05-12 23:39:13"
16311,"107-1_B21M0550",654,2,"CH","2020-05-12 23:39:13"
16312,"107-1_B21M0550",708,1,"CH","2020-05-12 23:39:13"
16313,"107-1_B21M0550",755,1,"CH","2020-05-12 23:39:13"
16314,"107-1_B21M0550",756,2,"CH","2020-05-12 23:39:13"
16315,"107-1_B21M0550",954,1,"CH","2020-05-12 23:39:13"
16316,"107-1_B21M0550",991,2,"CH","2020-05-12 23:39:13"
16317,"107-1_B21M0550",1115,2,"CH","2020-05-12 23:39:13"
